id,visual_score
7116500925.0,12.58678
5379805885.0,12.58678
7335400065.0,12.58678
1610000016.0,12.58678
2366800055.0,12.58678
9536601045.0,12.58678
303000445.0,12.58678
4406000620.0,12.58678
3326079016.0,12.58678
4330600301.0,12.58678
7689600215.0,12.58678
8092501240.0,12.58678
5127001320.0,12.58678
8092501400.0,12.58678
7689600360.0,12.58678
1865800250.0,12.58678
8856000545.0,12.58678
646910480.0,12.58678
6303401050.0,12.58678
4204400201.0,12.58678
1502400300.0,12.58678
3329520410.0,12.58678
1951500030.0,12.58678
1424100100.0,12.58678
8159610060.0,12.58678
2322059039.0,12.58678
3298701070.0,12.58678
8651400230.0,12.58678
418000330.0,12.58678
1018000276.0,12.58678
421049254.0,12.58678
7967700530.0,12.58678
5126900100.0,12.58678
9189700255.0,12.58678
1938400010.0,12.58678
8562000010.0,12.58678
3751600025.0,12.58678
1442800060.0,12.58678
1463400081.0,12.58678
9211520150.0,12.58678
3584000310.0,12.58678
3223059206.0,12.58678
1312900180.0,12.58678
7575500040.0,12.58678
4364700875.0,12.58678
2320069248.0,12.58678
8937500040.0,12.58678
7520000020.0,12.58678
4137010310.0,12.58678
5515600087.0,12.58678
723049158.0,12.58678
7686202065.0,12.58678
4031000460.0,12.58678
722039087.0,12.58678
1665400045.0,12.58678
2621600015.0,12.58678
8651402660.0,12.58678
1099760470.0,12.58678
3080000005.0,12.58678
7888100090.0,12.58678
4222310680.0,12.58678
7806210250.0,12.58678
9320600170.0,12.58678
100600550.0,12.58678
8856004730.0,12.58678
1761100080.0,12.58678
1823059205.0,12.58678
1423400160.0,12.58678
3348401622.0,12.58678
2475200590.0,12.58678
2310060040.0,12.58678
8731982630.0,12.58678
7697920150.0,12.58678
5476200160.0,12.58678
2953000090.0,12.58678
1545808960.0,12.58678
621069113.0,12.58678
1432701430.0,12.58678
1311300100.0,12.58678
6300000693.0,12.58678
6600400370.0,12.58678
6052400575.0,12.58678
1898700310.0,12.58678
1921059310.0,12.58678
9150100020.0,12.58678
7877400245.0,12.58678
2123049175.0,12.58678
4006000571.0,12.58678
1140000050.0,12.58678
421000500.0,12.58678
3530430155.0,12.58678
9558800025.0,12.58678
2414600195.0,12.58678
3830620710.0,12.58678
2329500260.0,12.58678
2013801086.0,12.58678
2538800030.0,12.58678
3322049095.0,12.58678
5101404170.0,12.58678
3348401584.0,12.58678
623049093.0,12.58678
8148600055.0,12.58678
798000145.0,12.58678
8698100170.0,12.58678
4006000307.0,12.58678
7227500740.0,12.58678
1420400130.0,12.58678
2422049104.0,12.58678
3256400051.0,12.58678
9268710220.0,12.58678
8648220150.0,12.58678
1545808560.0,12.58678
3353400840.0,12.58678
1796351080.0,12.58678
1274500700.0,12.58678
8651442510.0,12.58678
2048000330.0,12.58678
7875200005.0,12.58678
2122049013.0,12.58678
7657600195.0,12.58678
3279000070.0,12.58678
8083350070.0,12.58678
8081650400.0,12.58678
1164000040.0,12.58678
7888000400.0,12.58678
2781280150.0,12.58678
8644000060.0,12.58678
2023049218.0,12.58678
7345000120.0,12.58678
5126900200.0,12.58678
9536601996.0,12.58678
7131300035.0,12.58678
109200730.0,12.58678
2422000067.0,12.58678
6911700066.0,12.58678
9407000600.0,12.58678
5530000030.0,12.58678
7888000390.0,12.58678
1796350570.0,12.58678
9133600135.0,12.58678
421000555.0,12.58678
723049156.0,12.58678
8651411420.0,12.58678
2946003580.0,12.58678
179001101.0,12.58678
7657000225.0,12.58678
4027701275.0,12.58678
7140200330.0,12.58678
2005600090.0,12.58678
2588800006.0,12.58678
3438502066.0,12.58678
7841300285.0,12.58678
984000410.0,12.58678
251300110.0,12.58678
8025700590.0,12.58678
3163600130.0,12.58678
522059158.0,12.58678
1555200590.0,12.58678
5379805460.0,12.58678
920069053.0,12.58678
3356402705.0,12.58678
2911000100.0,12.58678
8651443360.0,12.58678
8892900210.0,12.58678
7520000440.0,12.58678
1105000787.0,12.58678
3329500730.0,12.58678
1450100330.0,12.58678
2320069206.0,12.58678
1446403850.0,12.58678
492000475.0,12.58678
7575500150.0,12.58678
2781250750.0,12.58678
8122600020.0,12.58678
6143600580.0,12.58678
3972900160.0,12.58678
4345000510.0,12.58678
7686202275.0,12.58678
522069097.0,12.58678
8005100025.0,12.58678
4204400339.0,12.58678
2926049376.0,12.58678
2482500040.0,12.58678
7683800010.0,12.58678
795000820.0,12.58678
402000110.0,12.58678
8945100320.0,12.58678
3830210230.0,12.58678
522059013.0,12.58678
6085000130.0,12.58678
1840200080.0,12.58678
1432600415.0,12.58678
6668900155.0,12.58678
3353402390.0,12.58678
3313600340.0,12.58678
1697000400.0,12.58678
9211520410.0,12.58678
1823059030.0,12.58678
8732130680.0,12.58678
1745000090.0,12.58678
8651400730.0,12.58678
3599600150.0,12.58678
1432900240.0,12.58678
1788900230.0,12.58678
4302201045.0,12.58678
1446401460.0,12.58678
1311400120.0,12.58678
5379806155.0,12.58678
1921059045.0,12.58678
723049307.0,12.58678
8151600610.0,12.58678
8945300110.0,12.58678
1604601155.0,12.58678
9543000945.0,12.58678
3275310220.0,12.58678
2268000180.0,12.58678
8113100150.0,12.58678
7841300535.0,12.58678
1796350690.0,12.58678
8731730590.0,12.58678
4154302075.0,12.58678
323089005.0,12.58678
859000110.0,12.58678
3668000830.0,12.58678
8731800210.0,12.58678
5126900310.0,12.58678
7942100310.0,12.58678
8122100595.0,12.58678
8802400416.0,12.58678
402000260.0,12.58678
316000145.0,12.58678
5595900316.0,12.58678
1723049567.0,12.58678
8075400530.0,12.58678
7683800192.0,12.58678
2722059292.0,12.58678
2724049222.0,12.58678
1788300010.0,12.58678
7338000950.0,12.58678
8655900100.0,12.58678
7137800085.0,12.58678
3584000400.0,12.58678
6341000020.0,12.58678
4059400515.0,12.58678
3530430100.0,12.58678
7338000850.0,12.58678
2190601049.0,12.58678
1274500060.0,12.58678
8159610030.0,12.58678
2781250520.0,12.58678
2938100010.0,12.58678
3883800011.0,12.58678
3523029059.0,12.58678
922049078.0,12.58678
7697920160.0,12.58678
2525300200.0,12.58678
4312700340.0,12.58678
5556800150.0,12.58678
3352400351.0,12.58678
3163600076.0,12.58678
1545804340.0,12.58678
1443500385.0,12.58678
6450301690.0,12.58678
1311800130.0,12.58678
4359100050.0,12.58678
13001991.0,12.58678
2560801222.0,12.58678
1099600220.0,12.58678
7140600020.0,12.58678
3655000070.0,12.58678
2525310040.0,12.58678
8155750010.0,12.58678
6661200260.0,12.58678
1788800610.0,12.58678
1863900225.0,12.58678
2212600040.0,12.58678
7983100150.0,12.58678
7203000465.0,12.58678
4008400515.0,12.58678
8643000225.0,12.58678
1685200190.0,12.58678
9310300185.0,12.58678
5557700210.0,12.58678
8019201061.0,12.58678
5402100045.0,12.58678
1446403305.0,12.58678
7642200095.0,12.58678
1670400068.0,12.58678
1446403850.0,12.58678
7760600110.0,12.58678
3423059081.0,12.58678
7148200040.0,12.58678
7466900220.0,12.58678
8072000035.0,12.58678
1938400300.0,12.58678
8651400750.0,12.58678
9320901250.0,12.58678
6058600220.0,12.58678
5029450850.0,12.58678
1180003175.0,12.58678
6623400090.0,12.58678
3356403140.0,12.58678
7454000295.0,12.58678
4438400020.0,12.58678
3365900520.0,12.58678
7568700480.0,12.58678
2938200040.0,12.58678
2822049210.0,12.58678
3028200080.0,12.58678
844000965.0,12.58678
4223000280.0,12.58678
3546000340.0,12.58678
5706600150.0,12.58678
4131500140.0,12.58678
2916600110.0,12.58678
6198400218.0,12.58678
9368700031.0,12.58678
3222079136.0,12.58678
9476200035.0,12.58678
8651441520.0,12.58678
1745100140.0,12.58678
109210280.0,12.58678
3644100073.0,12.58678
8651410190.0,12.58678
2005300140.0,12.58678
8122100835.0,12.58678
3354400060.0,12.58678
4222200120.0,12.58678
6146600420.0,12.58678
2634500005.0,12.58678
2329600280.0,12.58678
7882900120.0,12.58678
1202000200.0,12.58678
424500100.0,12.58678
8651442060.0,12.58678
7697860130.0,12.58678
9524100196.0,12.58678
1796350080.0,12.58678
1432400060.0,12.58678
4388000460.0,12.58678
1423049019.0,12.58678
623049232.0,12.58678
6056111067.0,12.58678
3996900460.0,12.58678
6600490300.0,12.58678
2788400020.0,12.58678
7972603385.0,12.58678
3365900465.0,12.58678
8802400415.0,12.58678
7889600080.0,12.58678
5466350160.0,12.58678
5379804730.0,12.58678
3751605432.0,12.58678
6197200021.0,12.58678
2648500030.0,12.58678
8945100050.0,12.58678
1898700050.0,12.58678
5417600130.0,12.58678
3520069033.0,12.58678
8651410120.0,12.58678
1721059069.0,12.58678
1788800770.0,12.58678
2130702270.0,12.58678
6601200250.0,12.58678
123039604.0,12.58678
7131300032.0,12.58678
1021049057.0,12.58678
3046200125.0,12.58678
739500270.0,12.58678
9211500150.0,12.58678
1238500451.0,12.58678
5083000375.0,12.58678
3306200240.0,12.58678
1821059067.0,12.58678
2881700547.0,12.58678
8581200350.0,12.58678
1917300105.0,12.58678
7227500865.0,12.58678
7335400215.0,12.58678
3356403304.0,12.58678
5615100330.0,12.58678
3327000140.0,12.58678
1823049144.0,12.58678
646910030.0,12.58678
8731960540.0,12.58678
7272000260.0,12.58678
2123049194.0,12.58678
844001140.0,12.58678
13002460.0,12.58678
6131600060.0,12.58678
2122059077.0,12.58678
1446403617.0,12.58678
1932300075.0,12.58678
5560001130.0,12.58678
2586800140.0,12.58678
2114700615.0,12.58678
7116000425.0,12.58678
622059019.0,12.58678
179001425.0,12.58678
6840700165.0,12.58678
7899800791.0,12.58678
349400100.0,12.58678
835000055.0,12.58678
7135300275.0,12.58678
4031000290.0,12.58678
2372800050.0,12.58678
8018600870.0,12.58678
1322049335.0,12.58678
3329530480.0,12.58678
133000070.0,12.58678
3670500605.0,12.58678
7973202225.0,12.58678
880000189.0,12.58678
4222200380.0,12.58678
3313600077.0,12.58678
6306100080.0,12.58678
3110800030.0,12.58678
6121000110.0,12.58678
7686203180.0,12.58678
418000310.0,12.58678
123039336.0,12.58678
4440400155.0,12.58678
7972603950.0,12.58678
5702380730.0,12.58678
8731901940.0,12.58678
1788700160.0,12.58678
5028600360.0,12.58678
7211402305.0,12.58678
7893203480.0,12.58678
2632000080.0,12.58678
1001200050.0,12.58678
5648600010.0,12.58678
1446800511.0,12.58678
1862900690.0,12.58678
6145600410.0,12.58678
7236100015.0,12.58678
1148000190.0,12.58678
8732020440.0,12.58678
3342100685.0,12.58678
8731982250.0,12.58678
8091411040.0,12.58678
8570900023.0,12.58678
798000421.0,12.58678
1795500240.0,12.58678
1604602195.0,12.58678
7889601300.0,12.58678
7137950350.0,12.58678
1453602284.0,12.58678
795002455.0,12.58678
2329800630.0,12.58678
3204400030.0,12.58678
8732160050.0,12.58678
2873000920.0,12.58678
323059167.0,12.58678
2807100156.0,12.58678
2762600035.0,12.58678
2927600155.0,12.58678
2551500180.0,12.58678
5252000170.0,12.58678
3342700465.0,12.58678
5589300210.0,12.58678
1796370730.0,12.58678
7904700146.0,12.58678
7452500530.0,12.58678
8700120270.0,12.58678
6123000225.0,12.58678
6855700080.0,12.58678
5420300240.0,12.58678
3822200036.0,12.58678
984210220.0,12.58678
4167100240.0,12.58678
740500040.0,12.58678
301400930.0,12.58678
1388600070.0,12.58678
7893205525.0,12.58678
3832080610.0,12.58678
8731981640.0,12.58678
6386300120.0,12.58678
9378500050.0,12.58678
3172600151.0,12.58678
4303200130.0,12.58678
3830630140.0,12.58678
1151100165.0,12.58678
1921069059.0,12.58678
1545808110.0,12.58678
1457500026.0,12.58678
7970800100.0,12.58678
4338800170.0,12.58678
1722059326.0,12.58678
1665400025.0,12.58678
6181420200.0,12.58678
2329810590.0,12.58678
1453601038.0,12.58678
3295710150.0,12.58678
6699000710.0,12.58678
5066400483.0,12.58678
8581200240.0,12.58678
2457200040.0,12.58678
8822901301.0,12.58678
321049090.0,12.58678
1218000030.0,12.58678
1422700110.0,12.58678
1446401555.0,12.58678
626049091.0,12.58678
2658000335.0,12.58678
537000445.0,12.58678
1503200050.0,12.58678
3751606606.0,12.58678
2946001550.0,12.58678
405100295.0,12.58678
9406500530.0,12.58678
7789000235.0,12.58678
1432701510.0,12.58678
3810000565.0,12.58678
7165700110.0,12.58678
7796450190.0,12.58678
1332700030.0,12.58678
9262800171.0,12.58678
6121800060.0,12.58678
2113700005.0,12.58678
5104520620.0,12.58678
8645501091.0,12.58678
421000465.0,12.58678
7140200380.0,12.58678
7812800310.0,12.58678
6064800550.0,12.58678
8662500130.0,12.58678
7129302185.0,12.58678
1781500435.0,12.58678
2140900100.0,12.58678
8062900030.0,12.58678
1443500725.0,12.58678
7327902612.0,12.58678
3782100155.0,12.58678
7661600206.0,12.58678
7227501765.0,12.58678
5602000275.0,12.58678
3336001360.0,12.58678
1326069151.0,12.58678
7968460230.0,12.58678
3204400040.0,12.58678
1997200060.0,12.58678
3221069057.0,12.58678
1951500055.0,12.58678
6843000080.0,12.58678
5438000060.0,12.58678
8594400060.0,12.58678
301400240.0,12.58678
3832080440.0,12.58678
9358000780.0,12.58678
7697920450.0,12.58678
216500040.0,12.58678
3521059042.0,12.58678
393000311.0,12.58678
3832710840.0,12.58678
3241600150.0,12.58678
2025700080.0,12.58678
9542830600.0,12.58678
2843200070.0,12.58678
3448001411.0,12.58678
6600490220.0,12.58678
7283900012.0,12.58678
3797310010.0,12.58678
1446800660.0,12.58678
5422420470.0,12.58678
110000040.0,12.58678
726049190.0,12.58678
2787311480.0,12.58678
7457400250.0,12.58678
945000410.0,12.58678
2180001080.0,12.58678
1823069213.0,12.58678
3750603732.0,12.58678
40001065.0,12.58678
7522600030.0,12.58678
8937600080.0,12.58678
8690600050.0,12.58678
5095400040.0,12.58678
7338220200.0,12.58678
9476200580.0,12.58678
6386700300.0,12.58678
9352900200.0,12.58678
3295750550.0,12.58678
3995700435.0,12.58678
5300200085.0,12.58678
2113700500.0,12.58678
3339900096.0,12.58678
2220069196.0,12.58678
8645500270.0,12.58678
6777800150.0,12.58678
3421069118.0,12.58678
8699100321.0,12.58678
2473101360.0,12.58678
1326049170.0,12.58678
2460700650.0,12.58678
1938400520.0,12.58678
4435000490.0,12.58678
723049156.0,12.58678
2868300115.0,12.58678
7137970340.0,12.58678
7137970210.0,12.58678
9392500100.0,12.58678
8651443480.0,12.58678
8687800010.0,12.58678
2472950120.0,12.58678
2546500020.0,12.58678
3235390010.0,12.58678
1862900040.0,12.58678
7686203195.0,12.58678
6892510200.0,12.58678
6083000083.0,12.58678
1612500155.0,12.58678
2796100160.0,12.58678
7212660900.0,12.58678
1545801410.0,12.58678
6147650170.0,12.58678
104530110.0,12.58678
3277800729.0,12.58678
5557800010.0,12.58678
1953400520.0,12.58678
2826049091.0,12.58678
3830630090.0,12.58678
8731981410.0,12.58678
7212660960.0,12.58678
5476800201.0,12.58678
6802200280.0,12.58678
984000710.0,12.58678
1796380060.0,12.58678
104550660.0,12.58678
1253200170.0,12.58678
1796200140.0,12.58678
53500020.0,12.58678
5422420120.0,12.58678
7763400035.0,12.58678
7399300510.0,12.58678
8856500120.0,12.58678
8078550610.0,12.58678
2854800095.0,12.58678
1061400360.0,12.58678
8000200090.0,12.58678
740500070.0,12.58678
4345000490.0,12.58678
4302200695.0,12.58678
1446400715.0,12.58678
6300000213.0,12.58678
8598900157.0,12.58678
5416510110.0,12.58678
6818400110.0,12.58678
1796360340.0,12.58678
3626039250.0,12.58678
6411600411.0,12.58678
8731901610.0,12.58678
7211400760.0,12.58678
4330600435.0,12.58678
1151100010.0,12.58678
2781250970.0,12.58678
7236100025.0,12.58678
3500100209.0,12.58678
1785500132.0,12.58678
6752300120.0,12.58678
4388000120.0,12.58678
8732800090.0,12.58678
9352901085.0,12.58678
8731951670.0,12.58678
8637100370.0,12.58678
6792200066.0,12.58678
7893802670.0,12.58678
806800400.0,12.58678
1432700420.0,12.58678
2599200460.0,12.58678
1921059303.0,12.58678
104560010.0,12.58678
4345300180.0,12.58678
5602000105.0,12.58678
5089700260.0,12.58678
7789000260.0,12.58678
6777800160.0,12.58678
985001082.0,12.58678
1117000150.0,12.58678
4399200100.0,12.58678
8906200070.0,12.58678
7812500180.0,12.58678
4310700020.0,12.58678
2968800660.0,12.58678
223049087.0,12.58678
3329510850.0,12.58678
2320069083.0,12.58678
4435000145.0,12.58678
7520000695.0,12.58678
2309710070.0,12.58678
8092500150.0,12.58678
1311800040.0,12.58678
8125200483.0,12.58678
9169600275.0,12.58678
7452500340.0,12.58678
3512100110.0,12.58678
2009000370.0,12.58678
8731980040.0,12.58678
257000038.0,12.58678
8669160010.0,12.58678
5129000006.0,12.58678
88000790.0,12.58678
9238901020.0,12.58678
4322300340.0,12.58678
984100450.0,12.58678
1645000710.0,12.58678
4324200060.0,12.58678
558100065.0,12.58678
739980360.0,12.58678
6151800624.0,12.58678
7349400420.0,12.58678
3279000370.0,12.58678
395800370.0,12.58678
9371700125.0,12.58678
8700110020.0,12.58678
9188200505.0,12.58678
1592080060.0,12.58678
3226049267.0,12.58678
257000138.0,12.58678
9368700341.0,12.58678
7984400005.0,12.58678
4136800205.0,12.58678
2473251180.0,12.58678
2634500050.0,12.58678
1214700090.0,12.58678
7454000030.0,12.58678
2215900800.0,12.58678
5469700052.0,12.58678
6929600945.0,12.58678
3260701160.0,12.58678
7227801630.0,12.58678
492000532.0,12.58678
2787320140.0,12.58678
3841600220.0,12.58678
2008000420.0,12.58678
2787311110.0,12.58678
1926059155.0,12.58678
8141310180.0,12.58678
1823049171.0,12.58678
2115510330.0,12.58678
3578600062.0,12.58678
8731801190.0,12.58678
4233400490.0,12.58678
7889100020.0,12.58678
2195900010.0,12.58678
5300200050.0,12.58678
4136950200.0,12.58678
2968801605.0,12.58678
301402140.0,12.58678
9238450430.0,12.58678
1324079041.0,12.58678
3996900160.0,12.58678
9407600070.0,12.58678
1423600300.0,12.58678
5067400162.0,12.58678
1995200320.0,12.58678
9476200020.0,12.58678
9500900060.0,12.58678
7334500090.0,12.58678
797000276.0,12.58678
2616700560.0,12.58678
8669150700.0,12.58678
2250000010.0,12.58678
2214800730.0,12.58678
740500010.0,12.58678
3826500570.0,12.58678
3295750610.0,12.58678
6187100360.0,12.58678
3211600650.0,12.58678
3449000010.0,12.58678
8078550320.0,12.58678
4027700795.0,12.58678
3438501662.0,12.58678
4233400400.0,12.58678
3995700325.0,12.58678
7983000200.0,12.58678
1862910050.0,12.58678
806800420.0,12.58678
2025700860.0,12.58678
4178500100.0,12.58678
7749500970.0,12.58678
3327020400.0,12.58678
301400320.0,12.58678
2822059262.0,12.58678
5009600070.0,12.58678
274000020.0,12.58678
7334501240.0,12.58678
2413300730.0,12.58678
7879600070.0,12.58678
8680300010.0,12.58678
420069021.0,12.58678
3243100080.0,12.58678
1180002735.0,12.58678
7454000605.0,12.58678
3300790670.0,12.58678
8662500350.0,12.58678
3235100110.0,12.58678
2873000780.0,12.58678
8856004328.0,12.58678
2944500470.0,12.58678
3500100047.0,12.58678
9297301015.0,12.58678
2895550330.0,12.58678
7760400470.0,12.58678
8732040580.0,12.58678
3031200246.0,12.58678
7338220370.0,12.58678
9262800057.0,12.58678
1623049214.0,12.58678
1722800835.0,12.58678
5412100920.0,12.58678
2893000610.0,12.58678
4167960330.0,12.58678
2113200065.0,12.58678
8943600020.0,12.58678
6300000368.0,12.58678
301400800.0,12.58678
7893205080.0,12.58678
2423069120.0,12.58678
1180003435.0,12.58678
5018200110.0,12.58678
1545800710.0,12.58678
3438500192.0,12.58678
1796500100.0,12.58678
4024101670.0,12.58678
4137010260.0,12.58678
7849200315.0,12.58678
5115000100.0,12.58678
6031400071.0,12.58678
2616700450.0,12.58678
7203101610.0,12.58678
9275200080.0,12.58678
3448001412.0,12.58678
8960200630.0,12.58678
2968800010.0,12.58678
179000240.0,12.58678
8849300320.0,12.58678
4318200360.0,12.58678
2791500280.0,12.58678
913000340.0,12.58678
7524600120.0,12.58678
5468730030.0,12.58678
8731983200.0,12.58678
7657000210.0,12.58678
1545805730.0,12.58678
5702380500.0,12.58678
2473360060.0,12.58678
5466400530.0,12.58678
6817801030.0,12.58678
8091410080.0,12.58678
2517010230.0,12.58678
100500020.0,12.58678
8732190200.0,12.58678
3298700305.0,12.58678
393000385.0,12.58678
1432400570.0,12.58678
1231000640.0,12.58678
7895500290.0,12.58678
8001400340.0,12.58678
7809200005.0,12.58678
8698600080.0,12.58678
1311600030.0,12.58678
3395800295.0,12.58678
301400850.0,12.58678
8732020770.0,12.58678
7812800565.0,12.58678
7985000010.0,12.58678
5422420140.0,12.58678
7183000060.0,12.58678
3705000060.0,12.58678
1545804240.0,12.58678
1545804460.0,12.58678
8851500050.0,12.58678
2329800330.0,12.58678
7334600730.0,12.58678
8731951370.0,12.58678
1397300055.0,12.58678
5112800190.0,12.58678
1787600252.0,12.58678
1843130530.0,12.58678
7452500285.0,12.58678
1682500240.0,12.58678
5634500170.0,12.58678
8946750140.0,12.58678
408100105.0,12.58678
7812800775.0,12.58678
1180007005.0,12.58678
7399300850.0,12.58678
5379800500.0,12.58678
5113200310.0,12.58678
4136880140.0,12.58678
6669150790.0,12.58678
3679400484.0,12.58678
7212650650.0,12.58678
1311000600.0,12.58678
4302200790.0,12.58678
523049106.0,12.58678
5468730110.0,12.58678
1900600040.0,12.58678
6664900470.0,12.58678
7211400506.0,12.58678
3395800305.0,12.58678
3832700250.0,12.58678
8807810890.0,12.58678
7683800200.0,12.58678
8732000410.0,12.58678
8802400411.0,12.58678
2171400126.0,12.58678
8805400010.0,12.58678
7686203620.0,12.58678
1545800090.0,12.58678
7137960110.0,12.58678
5151600195.0,12.58678
4331000400.0,12.58678
1923039089.0,12.58678
8122100392.0,12.58678
1545805030.0,12.58678
2473460860.0,12.58678
9478500640.0,12.58678
9320600090.0,12.58678
1622049154.0,12.58678
7972601680.0,12.58678
7211400525.0,12.58678
5075400035.0,12.58678
7242800020.0,12.58678
4331000595.0,12.58678
104510340.0,12.58678
8857600540.0,12.58678
5469300330.0,12.58678
3057000300.0,12.58678
629650370.0,12.58678
2023049206.0,12.58678
2473100330.0,12.58678
7657600025.0,12.58678
3600600065.0,12.58678
1624049092.0,12.58678
2787320430.0,12.58678
7697800170.0,12.58678
1898600050.0,12.58678
7228500094.0,12.58678
7236300065.0,12.58678
3361401977.0,12.58678
8898700680.0,12.58678
1545806960.0,12.58678
5341600030.0,12.58678
2172000075.0,12.58678
326049111.0,12.58678
1703401110.0,12.58678
8947250060.0,12.58678
4123800260.0,12.58678
3438500981.0,12.58678
2550820060.0,12.58678
8029200135.0,12.58678
3751604169.0,12.58678
5126950340.0,12.58678
9232400055.0,12.58678
179000505.0,12.58678
2025700270.0,12.58678
8898701340.0,12.58678
2214800170.0,12.58678
1237500720.0,12.58678
2922703235.0,12.58678
4202400395.0,12.58678
1395500020.0,12.58678
9158100116.0,12.58678
5589300361.0,12.58678
6806100340.0,12.58678
7222000393.0,12.58678
6399600115.0,12.58678
8651443420.0,12.58678
3826000460.0,12.58678
7211400576.0,12.58678
1423400005.0,12.58678
3395040550.0,12.58678
3832710210.0,12.58678
795000405.0,12.58678
4021100095.0,12.58678
4024100090.0,12.58678
2112700280.0,12.58678
1446800181.0,12.58678
8857310010.0,12.58678
9264910900.0,12.58678
8857600820.0,12.58678
1311000270.0,12.58678
5347200060.0,12.58678
8965450190.0,12.58678
1761300650.0,12.58678
1721059218.0,12.58678
5149800040.0,12.58678
8648100030.0,12.58678
5347200165.0,12.58678
6300000212.0,12.58678
7149400450.0,12.58678
1796381070.0,12.58678
8732130140.0,12.58678
2310030490.0,12.58678
5248800440.0,12.58678
7211401485.0,12.58678
4233800020.0,12.58678
123039626.0,12.58678
3275300270.0,12.58678
414100295.0,12.58678
8669160460.0,12.58678
8731901910.0,12.58678
1253200290.0,12.58678
